Index,Head.pos.x,Head.pos.y,Head.pos.z,Head.rot.x,Head.rot.y,Head.rot.z,Head.rot.w,LeftHand.pos.x,LeftHand.pos.y,LeftHand.pos.z,LeftHand.rot.x,LeftHand.rot.y,LeftHand.rot.z,LeftHand.rot.w,RightHand.pos.x,RightHand.pos.y,RightHand.pos.z,RightHand.rot.x,RightHand.rot.y,RightHand.rot.z,RightHand.rot.w,
0.45354,0.04248,1.46987,0.43717,-0.20388,-0.27256,0.10139,-0.93481,-0.19573,0.99437,0.57875,0.12616,-0.15265,0.12811,-0.97179,0.12530,1.11565,0.56574,0.37744,0.08744,-0.09931,-0.91653
0.45942,0.04244,1.46991,0.43705,-0.20378,-0.27270,0.10163,-0.93476,-0.19592,1.00185,0.57993,0.13716,-0.14933,0.12916,-0.97067,0.12567,1.10760,0.56744,0.36467,0.08924,-0.10032,-0.92141
0.46470,0.04239,1.46996,0.43695,-0.20368,-0.27285,0.10185,-0.93472,-0.19607,1.00902,0.58093,0.14780,-0.14650,0.12970,-0.96947,0.12627,1.09920,0.56939,0.34966,0.09234,-0.10117,-0.92681
0.47009,0.04233,1.46999,0.43684,-0.20363,-0.27298,0.10202,-0.93467,-0.19637,1.01595,0.58160,0.15789,-0.14400,0.12992,-0.96822,0.12668,1.09172,0.57078,0.33815,0.09373,-0.10218,-0.93082
0.47565,0.04229,1.47002,0.43675,-0.20356,-0.27310,0.10220,-0.93463,-0.19585,1.02422,0.58238,0.16926,-0.14202,0.13024,-0.96655,0.12671,1.08291,0.57203,0.32326,0.09758,-0.10254,-0.93566
0.48099,0.04222,1.47006,0.43664,-0.20352,-0.27319,0.10229,-0.93460,-0.19594,1.03158,0.58294,0.18016,-0.13992,0.13006,-0.96491,0.12686,1.07480,0.57308,0.31023,0.10041,-0.10321,-0.93969
0.48641,0.04210,1.47008,0.43650,-0.20348,-0.27330,0.10239,-0.93457,-0.19585,1.03905,0.58355,0.19097,-0.13810,0.12970,-0.96314,0.12743,1.06709,0.57427,0.29734,0.10322,-0.10450,-0.94340
0.49192,0.04205,1.47016,0.43641,-0.20346,-0.27338,0.10243,-0.93454,-0.19570,1.04632,0.58404,0.20153,-0.13655,0.12917,-0.96128,0.12770,1.05907,0.57517,0.28469,0.10555,-0.10522,-0.94696
0.49784,0.04196,1.47021,0.43628,-0.20347,-0.27347,0.10246,-0.93451,-0.19538,1.05546,0.58419,0.21529,-0.13509,0.12854,-0.95858,0.12776,1.05015,0.57565,0.26976,0.10873,-0.10612,-0.95087
0.50346,0.04189,1.47026,0.43615,-0.20348,-0.27352,0.10244,-0.93450,-0.19516,1.06336,0.58444,0.22681,-0.13367,0.12773,-0.95623,0.12765,1.04204,0.57583,0.25579,0.11078,-0.10727,-0.95435
